listing_id,source,district,ubigeo,address,urbanization,price_soles,area_m2,price_per_m2,rooms,bathrooms,parking,maintenance_fee,photos_count,district_median_price_m2,baseline_price_soles,opportunity_score_baseline,bcrp_price_m2_usd,bcrp_price_rent_ratio,proyectos_nuevos_distrito,unidades_nuevas_distrito,crime_index_zone,crime_trend_zone,urban_convenience_index,zone_composite_index,idh_2019,pct_pobreza_total
149435023,Urbania,SANTIAGO DE SURCO,150140,"Monte Claro 129 con 133m2, 2 Dormitorios y 01 Cochera!",Chacarilla Del Estanque,774500.0,133.0,5823.308270676692,2,3,1,0.0,1,5606.0,745598.0,-0.039,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149773405,Urbania,SANTIAGO DE SURCO,150140,Jr. Jacarandá,Valle Hermoso Residencial,778600.0,122.0,6381.9672131147545,2,2,1,500.0,10,5606.0,683932.0,-0.138,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149538089,Urbania,SANTIAGO DE SURCO,150140,Calle Las Violetas-casuarinas Cerca a Plaza Vea de Valle Hermoso,Las Casuarinas,781660.0,140.0,5583.285714285715,4,4,1,0.0,1,5606.0,784840.0,0.004,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149182441,Urbania,SANTIAGO DE SURCO,150140,Surco,Santiago de Surco,798000.0,90.0,8866.666666666666,3,2,1,0.0,1,5606.0,504540.0,-0.582,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149097637,Urbania,SANTIAGO DE SURCO,150140,Av De Los Ingenieros 260,Santiago de Surco,798000.0,124.0,6435.4838709677415,3,2,2,0.0,10,5606.0,695144.0,-0.148,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148976757,Urbania,SANTIAGO DE SURCO,150140,Calle Tambo de Oro  al 100,Santiago de Surco,804000.0,140.0,5742.857142857143,3,3,2,500.0,1,5606.0,784840.0,-0.024,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148690198,Urbania,SANTIAGO DE SURCO,150140,Av. Valles del Sur,Higuereta,804000.0,108.0,7444.444444444444,3,2,0,400.0,1,5606.0,605448.0,-0.328,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
147962223,Urbania,SANTIAGO DE SURCO,150140,Frente a Parque - Surco,Canopus,805420.0,138.0,5836.376811594203,3,2,0,300.0,1,5606.0,773628.0,-0.041,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148995907,Urbania,SANTIAGO DE SURCO,150140,Castilla la Vieja 7,Santiago de Surco,822500.0,189.0,4351.851851851852,3,2,1,350.0,1,5606.0,1059534.0,0.224,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
146933136,Urbania,SANTIAGO DE SURCO,150140,Avenida El Polo  al 700,El Polo,825256.0,158.0,5223.139240506329,3,3,1,480.0,1,5606.0,885748.0,0.068,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149747680,Urbania,SANTIAGO DE SURCO,150140,Avenida Central 960,Los Alamos De Monterrico,830000.0,125.0,6640.0,3,3,2,520.0,10,5606.0,700750.0,-0.184,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
147707091,Urbania,SANTIAGO DE SURCO,150140,Calle LA Coruña al 200,Higuereta,833280.0,169.0,4930.650887573965,5,4,2,450.0,1,5606.0,947414.0,0.12,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149747643,Urbania,SANTIAGO DE SURCO,150140,Alonso de Molina Esquina con Paramonga,Las Colinas De Monterrico,837000.0,135.0,6200.0,3,2,2,300.0,1,5606.0,756810.0,-0.106,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148801421,Urbania,SANTIAGO DE SURCO,150140,El Herraje,Los Alamos De Monterrico,845000.0,157.0,5382.165605095542,3,3,3,400.0,1,5606.0,880142.0,0.04,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149726791,Urbania,SANTIAGO DE SURCO,150140,Calle Madreselvas xxx santiago de surco,Santiago de Surco,845250.0,140.0,6037.5,3,2,2,700.0,10,5606.0,784840.0,-0.077,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149870384,Urbania,SANTIAGO DE SURCO,150140,Jirón Domingo de la Presa,Santiago de Surco,850000.0,195.0,4358.974358974359,4,4,1,300.0,1,5606.0,1093170.0,0.222,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148434630,Urbania,SANTIAGO DE SURCO,150140,Calle Mar Java Mz. O Lt. 3 Neptuno Santiago de Surco,Neptuno,858301.0,118.0,7273.737288135593,3,2,1,250.0,1,5606.0,661508.0,-0.297,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
146445914,Urbania,SANTIAGO DE SURCO,150140,Calle Monte Sierpe 1xx,Chacarilla Del Estanque,863000.0,103.0,8378.640776699029,3,2,0,0.0,10,5606.0,577418.0,-0.495,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149356332,Urbania,SANTIAGO DE SURCO,150140,JR LAS Cantutas  al 200,Casuarinas Sur,870000.0,205.0,4243.90243902439,3,2,2,0.0,1,5606.0,1149230.0,0.243,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149265004,Urbania,SANTIAGO DE SURCO,150140,Av. Alejandro Velasco Astete 3360,Santiago de Surco,875000.0,132.0,6628.787878787879,3,2,2,0.0,1,5606.0,739992.0,-0.182,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149429750,Urbania,SANTIAGO DE SURCO,150140,Avenida Circunvalacion Golf de los Incas al 200,Santiago de Surco,877711.0,123.0,7135.861788617886,3,3,1,0.0,1,5606.0,689538.0,-0.273,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148565582,Urbania,SANTIAGO DE SURCO,150140,Jirón Las Cantutas - Bello Flat DE 200mts  con Terraza y Cochera Doble - Piscina,Casuarinas Sur,880600.0,199.0,4425.125628140703,3,2,2,450.0,1,5606.0,1115594.0,0.211,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149274471,Urbania,SANTIAGO DE SURCO,150140,Jirón Tomasal al 1000,Huertos De San Antonio,882400.0,106.0,8324.528301886792,3,3,1,0.0,10,5606.0,594236.0,-0.485,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149632292,Urbania,SANTIAGO DE SURCO,150140,Jr. Las Gardenias al 300,Santiago de Surco,884000.0,220.0,4018.181818181818,3,3,2,580.0,1,5606.0,1233320.0,0.283,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
147927504,Urbania,SANTIAGO DE SURCO,150140,CRISANTEMOS,Las Casuarinas,884000.0,220.0,4018.181818181818,3,2,2,550.0,1,5606.0,1233320.0,0.283,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149452795,Urbania,SANTIAGO DE SURCO,150140,AV Jacaranda  al 100,Valle Hermoso,891800.0,137.0,6509.489051094891,4,3,2,500.0,1,5606.0,768022.0,-0.161,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148818079,Urbania,SANTIAGO DE SURCO,150140,Araroba  al 100,Benavides,892713.0,157.0,5686.070063694267,3,3,3,0.0,1,5606.0,880142.0,-0.014,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149800861,Urbania,SANTIAGO DE SURCO,150140,Calle Ocoña 1XX  Surco,Santiago de Surco,907400.0,202.0,4492.079207920792,5,4,2,0.0,1,5606.0,1132412.0,0.199,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148514228,Urbania,SANTIAGO DE SURCO,150140,Jr. Pisac 222,Higuereta,910000.0,167.0,5449.101796407185,3,3,2,0.0,1,5606.0,936202.0,0.028,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149454474,Urbania,SANTIAGO DE SURCO,150140,Santiago,Higuereta,914250.0,121.0,7555.785123966943,3,2,2,0.0,10,5606.0,678326.0,-0.348,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148447937,Urbania,SANTIAGO DE SURCO,150140,Clemente X,Santiago de Surco,915000.0,302.0,3029.801324503311,3,2,1,0.0,10,5606.0,1693012.0,0.46,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148521934,Urbania,SANTIAGO DE SURCO,150140,Avenida Velasco Astete,Chacarilla Del Estanque,917600.0,125.0,7340.8,3,3,2,0.0,1,5606.0,700750.0,-0.309,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149701731,Urbania,SANTIAGO DE SURCO,150140,Enrique Salazar Barreto,Santiago de Surco,918000.0,248.0,3701.6129032258063,5,3,1,0.0,1,5606.0,1390288.0,0.34,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149446202,Urbania,SANTIAGO DE SURCO,150140,Paramonga,Santiago de Surco,918000.0,133.0,6902.255639097744,2,1,1,0.0,1,5606.0,745598.0,-0.231,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149728312,Urbania,SANTIAGO DE SURCO,150140,Avenida Alejandro Velasco Astete 1100,Chacarilla Del Estanque,927500.0,140.0,6625.0,3,2,2,600.0,1,5606.0,784840.0,-0.182,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149670870,Urbania,SANTIAGO DE SURCO,150140,Las Violetas 154,Casuarinas Sur,930000.0,232.0,4008.6206896551726,3,2,2,0.0,10,5606.0,1300592.0,0.285,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149429050,Urbania,SANTIAGO DE SURCO,150140,Jr Los Laureles - Chacarilla Surco,Valle Hermoso,935000.0,153.0,6111.111111111111,3,2,2,420.0,1,5606.0,857718.0,-0.09,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148379168,Urbania,SANTIAGO DE SURCO,150140,AV PRIMAVERA CALLE PUCALA,El Polo,938000.0,228.0,4114.035087719299,5,3,1,0.0,1,5606.0,1278168.0,0.266,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149363938,Urbania,SANTIAGO DE SURCO,150140,Jr. Batalla de San Juan 742  Las Gardenias Santiago de Surco 742,Las Gardenias,941500.0,162.0,5811.728395061728,3,3,2,540.0,1,5606.0,908172.0,-0.037,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148912675,Urbania,SANTIAGO DE SURCO,150140,Av. de los Precursores 575,Valle Hermoso Oeste,943880.0,134.0,7043.880597014925,3,3,2,600.0,1,5606.0,751204.0,-0.256,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
146878202,Urbania,SANTIAGO DE SURCO,150140,Jr. Pucala Valle Hermoso Surco,Valle Hermoso,945000.0,179.0,5279.329608938548,3,2,2,600.0,1,5606.0,1003474.0,0.058,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149697831,Urbania,SANTIAGO DE SURCO,150140,Pancho Fierro,Valle Hermoso Oeste,945200.0,130.0,7270.7692307692305,3,3,2,380.0,10,5606.0,728780.0,-0.297,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
147375610,Urbania,SANTIAGO DE SURCO,150140,Av Mariscal Ramon Castilla,Santiago de Surco,946400.0,217.0,4361.290322580645,4,4,1,350.0,1,5606.0,1216502.0,0.222,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149242541,Urbania,SANTIAGO DE SURCO,150140,Calle Jose Maria Quiroga  al 300,Higuereta,949900.0,136.0,6984.558823529412,5,3,1,300.0,1,5606.0,762416.0,-0.246,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149206828,Urbania,SANTIAGO DE SURCO,150140,Calle las Campanillas  Casuarinas Surco,Las Casuarinas Alta,962500.0,164.0,5868.90243902439,3,3,1,600.0,1,5606.0,919384.0,-0.047,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148512051,Urbania,SANTIAGO DE SURCO,150140,Jirón Las Fresias 235,Los Pinos De Monterrico Chico,962500.0,242.0,3977.2727272727275,4,1,2,0.0,1,5606.0,1356652.0,0.291,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149903341,Urbania,SANTIAGO DE SURCO,150140,El buen retiro,Valle Hermoso,963200.0,180.0,5351.111111111111,4,3,2,400.0,1,5606.0,1009080.0,0.045,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149826531,Urbania,SANTIAGO DE SURCO,150140,Av. de los Precursores,Valle Hermoso Oeste,982600.0,184.0,5340.217391304348,3,2,1,250.0,10,5606.0,1031504.0,0.047,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149235186,Urbania,SANTIAGO DE SURCO,150140,Monte Claro,Chacarilla Del Estanque,983680.0,140.0,7026.285714285715,3,4,2,650.0,1,5606.0,784840.0,-0.253,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149403386,Urbania,SANTIAGO DE SURCO,150140,Jirón Arturo Aguilar 289 Santiago de Surco,Santiago de Surco,986000.0,218.0,4522.935779816514,2,3,1,0.0,1,5606.0,1222108.0,0.193,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149066343,Urbania,SANTIAGO DE SURCO,150140,Calle Montes DE OCA - Flat 190 M2- Vista Externa - 3 Dorm CON Baño,Valle Hermoso,987915.0,190.0,5199.5526315789475,3,3,1,850.0,10,5606.0,1065140.0,0.073,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148013486,Urbania,SANTIAGO DE SURCO,150140,Av. Primavera & Jirón Jerónimo de Aliaga Sur,Valle Hermoso,991200.0,157.0,6313.375796178344,3,3,2,0.0,1,5606.0,880142.0,-0.126,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149042568,Urbania,SANTIAGO DE SURCO,150140,Cerros de Camacho  600,Cerros De Camacho,992000.0,164.0,6048.780487804878,3,3,1,838.0,1,5606.0,919384.0,-0.079,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148238445,Urbania,SANTIAGO DE SURCO,150140,Urbanización Higuereta,Higuereta,993000.0,115.0,8634.782608695652,3,3,0,0.0,1,5606.0,644690.0,-0.54,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148332529,Urbania,SANTIAGO DE SURCO,150140,Av. El Derby,Santiago de Surco,997500.0,180.0,5541.666666666667,3,2,2,380.0,1,5606.0,1009080.0,0.011,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
147353965,Urbania,SANTIAGO DE SURCO,150140,Dirección no informada,Santiago de Surco,997500.0,145.0,6879.310344827586,3,2,2,600.0,1,5606.0,812870.0,-0.227,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148201563,Urbania,SANTIAGO DE SURCO,150140,Av. Pedro Venturo,Santiago de Surco,998000.0,121.0,8247.933884297521,2,3,2,700.0,10,5606.0,678326.0,-0.471,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148571531,Urbania,SANTIAGO DE SURCO,150140,Jr Juan de Rada  al 300,Santiago de Surco,1003400.0,191.0,5253.4031413612565,2,3,1,0.0,1,5606.0,1070746.0,0.063,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148881847,Urbania,SANTIAGO DE SURCO,150140,"Chacarilla V. Astete con C. Inca  Parques, Colegios, 4 Habitaciones 3 Estacionamientos.  216m2",Santiago de Surco,1004000.0,216.0,4648.148148148148,3,2,3,650.0,10,5606.0,1210896.0,0.171,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148545490,Urbania,SANTIAGO DE SURCO,150140,Ernesto Cardenas Santiago de Surco,Santiago de Surco,1005120.0,154.0,6526.7532467532465,4,4,2,0.0,1,5606.0,863324.0,-0.164,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149469162,Urbania,SANTIAGO DE SURCO,150140,Jirón Tomasal,Santiago de Surco,1009770.0,141.0,7161.489361702128,2,2,0,0.0,1,5606.0,790446.0,-0.277,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149702826,Urbania,SANTIAGO DE SURCO,150140,Av. Mariscal Ramón Castilla 233,Santiago de Surco,1020000.0,192.0,5312.5,4,2,1,0.0,1,5606.0,1076352.0,0.052,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149911166,Urbania,SANTIAGO DE SURCO,150140,Jirón Tomasal 8XX,Huertos De San Antonio,1023000.0,134.0,7634.328358208955,3,3,2,470.0,1,5606.0,751204.0,-0.362,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149399031,Urbania,SANTIAGO DE SURCO,150140,Surco 1,Chacarilla Del Estanque,1041200.0,300.0,3470.6666666666665,4,4,2,500.0,1,5606.0,1681800.0,0.381,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149295105,Urbania,SANTIAGO DE SURCO,150140,Alameda del Crepúsculo,Santiago de Surco,1055000.0,184.0,5733.695652173913,3,3,0,0.0,10,5606.0,1031504.0,-0.023,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149719537,Urbania,SANTIAGO DE SURCO,150140,Calle Monte Real al 100,Santiago de Surco,1060000.0,167.0,6347.305389221557,3,4,0,480.0,1,5606.0,936202.0,-0.132,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149575396,Urbania,SANTIAGO DE SURCO,150140,Calle Arturo Lecca al 200,Santa Carmela,1063000.0,196.0,5423.469387755102,3,3,2,0.0,1,5606.0,1098776.0,0.033,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
146517530,Urbania,SANTIAGO DE SURCO,150140,chacarilla,Santiago de Surco,1070850.0,158.0,6777.53164556962,3,2,2,650.0,1,5606.0,885748.0,-0.209,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148281562,Urbania,SANTIAGO DE SURCO,150140,Ca. Batallon Tarma 315,Santiago de Surco,1079534.0,236.0,4574.296610169492,4,2,2,585.0,1,5606.0,1323016.0,0.184,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148251656,Urbania,SANTIAGO DE SURCO,150140,"Av. Alejandro Velasco Astete, Surco",Chacarilla Del Estanque,1085000.0,222.0,4887.387387387387,4,4,2,600.0,1,5606.0,1244532.0,0.128,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
146739831,Urbania,SANTIAGO DE SURCO,150140,Monte Real 141,Santiago de Surco,1088000.0,182.0,5978.021978021978,3,4,2,900.0,1,5606.0,1020292.0,-0.066,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148064841,Urbania,SANTIAGO DE SURCO,150140,jr Enrique Campos  al 300 Cerca a Chacarilla,Las Gardenias,1112020.0,208.0,5346.25,3,2,2,0.0,1,5606.0,1166048.0,0.046,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
147989411,Urbania,SANTIAGO DE SURCO,150140,jr Monte Real,Chacarilla Del Estanque,1122000.0,202.0,5554.455445544554,3,4,2,850.0,1,5606.0,1132412.0,0.009,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149495872,Urbania,SANTIAGO DE SURCO,150140,"Amplio Dúplex en Las Casuarinas, 169 m², con Vista Interior, Excelente Distribución y Gran Iluminación Natural - Jr Jacarandá  al 100",Las Casuarinas,1132000.0,169.0,6698.224852071006,4,3,0,0.0,1,5606.0,947414.0,-0.195,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148040301,Urbania,SANTIAGO DE SURCO,150140,Av La Floresta 4xx,Chacarilla Del Estanque,1150000.0,164.0,7012.195121951219,3,3,2,800.0,1,5606.0,919384.0,-0.251,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149791094,Urbania,SANTIAGO DE SURCO,150140,Jacaranda  al 400,Valle Hermoso Residencial,1162000.0,171.0,6795.3216374269,3,3,2,650.0,1,5606.0,958626.0,-0.212,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
147983678,Urbania,SANTIAGO DE SURCO,150140,Puerto Pizarro 150,Santiago de Surco,1168000.0,223.0,5237.668161434977,3,3,1,550.0,1,5606.0,1250138.0,0.066,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148820902,Urbania,SANTIAGO DE SURCO,150140,URBANIZACION LOS JAZMINES,Los Jazmines,1172500.0,214.0,5478.971962616823,4,4,2,600.0,10,5606.0,1199684.0,0.023,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149496733,Urbania,SANTIAGO DE SURCO,150140,Jirón Jacarandá 137,Santiago de Surco,1173000.0,205.0,5721.951219512195,3,2,2,600.0,1,5606.0,1149230.0,-0.021,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149534409,Urbania,SANTIAGO DE SURCO,150140,AV. CIRCUNVALACION EL CLUB EL GOLF LOS INCAS 148,Club Golf Los Incas,1173000.0,150.0,7820.0,3,3,2,650.0,1,5606.0,840900.0,-0.395,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149656204,Urbania,SANTIAGO DE SURCO,150140,Calle Jose Sebastian Barranca 191,Santiago de Surco,1173000.0,238.0,4928.571428571428,4,3,2,500.0,1,5606.0,1334228.0,0.121,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
146683328,Urbania,SANTIAGO DE SURCO,150140,las laderas,Santiago de Surco,1176500.0,150.0,7843.333333333333,2,2,2,300.0,1,5606.0,840900.0,-0.399,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148224434,Urbania,SANTIAGO DE SURCO,150140,Batallón Libres De Trujillo 177,Santiago de Surco,1186600.0,226.0,5250.442477876106,3,2,2,750.0,1,5606.0,1266956.0,0.063,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
147917254,Urbania,SANTIAGO DE SURCO,150140,"Valle Hermoso, Surco Duplex 2 Dormitorios Vista Externa NO Paga Alcabala CON Doble Teerraza",Valle Hermoso,1195728.0,216.0,5535.777777777777,2,2,2,750.0,1,5606.0,1210896.0,0.013,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149813969,Urbania,SANTIAGO DE SURCO,150140,Av. Alejandro Velasco Astete al 1200,Santiago de Surco,1204000.0,301.0,4000.0,3,2,2,1200.0,1,5606.0,1687406.0,0.286,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148589287,Urbania,SANTIAGO DE SURCO,150140,"Precursores Cuadra 3, Esquina Cerca a Chacarilla",Santiago de Surco,1206810.0,253.0,4770.0,3,3,2,850.0,1,5606.0,1418318.0,0.149,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149332169,Urbania,SANTIAGO DE SURCO,150140,Jirón Trinitarias 308,Las Gardenias,1207000.0,208.0,5802.884615384615,4,4,2,650.0,1,5606.0,1166048.0,-0.035,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149198056,Urbania,SANTIAGO DE SURCO,150140,Calle  Emancipacion,Santiago de Surco,1207000.0,208.0,5802.884615384615,3,3,2,800.0,1,5606.0,1166048.0,-0.035,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
147506502,Urbania,SANTIAGO DE SURCO,150140,"Jr. Domingo de la Presa Cdra. 1, Valle Hermoso de Monterrico, Surco",Santiago de Surco,1207500.0,288.0,4192.708333333333,3,3,2,300.0,1,5606.0,1614528.0,0.252,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
147855165,Urbania,SANTIAGO DE SURCO,150140,Calle Los Granados 141,Valle Hermoso Residencial Etapa Ii,1213420.0,300.0,4044.733333333333,3,4,2,380.0,1,5606.0,1681800.0,0.278,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149753690,Urbania,SANTIAGO DE SURCO,150140,Av de los Ingenieros 234,Valle Hermoso,1216250.0,240.0,5067.708333333333,3,4,2,0.0,1,5606.0,1345440.0,0.096,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149847537,Urbania,SANTIAGO DE SURCO,150140,"Lima Polo Hunt- Bello Duplex  de 277 mt2  con Terraza Y Piscina Propia, 3d, 2 Cocheras Paralelas",Monterrico,1220000.0,277.0,4404.332129963899,3,4,2,0.0,1,5606.0,1552862.0,0.214,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149326750,Urbania,SANTIAGO DE SURCO,150140,Jr. Huaroc Duplex de Estreno 221m2 Gran Terraza (NO Paga Alcabala),Santiago de Surco,1240116.0,221.0,5611.384615384615,3,2,1,0.0,1,5606.0,1238926.0,-0.001,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149525210,Urbania,SANTIAGO DE SURCO,150140,Jr. La Conquista 267,El Derby,1245215.0,174.0,7156.408045977011,3,3,2,500.0,1,5606.0,975444.0,-0.277,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149276199,Urbania,SANTIAGO DE SURCO,150140,Jirón Las Laderas 662,Santiago de Surco,1292000.0,204.0,6333.333333333333,3,2,2,1200.0,1,5606.0,1143624.0,-0.13,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149118446,Urbania,SANTIAGO DE SURCO,150140,"Jr. Bellavista 304, Santiago De Surco 15023, Perú",Las Casuarinas,1295000.0,210.0,6166.666666666667,3,2,2,0.0,1,5606.0,1177260.0,-0.1,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
148654543,Urbania,SANTIAGO DE SURCO,150140,"Valle Hermoso, Surco, Duplex 3 Dormitorios, Vista Externa, No Paga Alcabala",Valle Hermoso,1303680.0,306.0,4260.392156862745,3,2,2,550.0,1,5606.0,1715436.0,0.24,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149552726,Urbania,SANTIAGO DE SURCO,150140,Alonso de Molina al 748,Los Huertos De Surco,1311000.0,311.0,4215.434083601286,3,3,2,500.0,1,5606.0,1743466.0,0.248,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
149145332,Urbania,SANTIAGO DE SURCO,150140,cerros de camacho,Cerros De Camacho,1328250.0,250.0,5313.0,3,3,2,1000.0,1,5606.0,1401500.0,0.052,1818.18,,8,523,0.326,mejorando,0.382,0.528,0.8017574897902349,1.231283
