listing_id,url,distrito,encabezado,moneda,precio,mantenimiento,tipo_inmueble,titulo,descripcion,rooms,bedrooms,bathrooms,area_m2,address_region,address_locality
149735527,https://urbania.pe/inmueble/clasificado/vecltein-venta-de-terreno-en-asia-canete-149735527,ASIA CANETE,"Venta Terreno / Lote en Asia S/ 81,260",PEN,81260.0,200.0,,,,,,,,,
146072779,https://urbania.pe/inmueble/clasificado/veclcpin-venta-de-casa-de-playa-en-el-golf-asia-5-a-mas-dormitorios-146072779,EL GOLF ASIA 5 A MAS DORMITORIOS,"Venta Casa de playa en El Golf S/ 2,395,250",PEN,2395250.0,1700.0,,,,,,,,,
150390040,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-armendariz-miraflores-2-dormitorios-150390040,ARMENDARIZ,"Venta Departamento en Armendariz S/ 799,000",PEN,799000.0,,Apartment,Venta de Departamento en Miraflores - Lima 2 Dormitorios y - 150390040 | Urbania Peru,"Departamento de 90 m² de superficie construida en venta, ubicado en una zona exclusiva de Armendariz . A 2 cuadras del Malecón, muy cerca a parques, a 4 c...",2.0,2.0,2.0,90.0,Armendariz,"Miraflores, Lima, Lima, Peru urbania"
150925180,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-2-dormitorios-150925180,MIRAFLORES,"Venta Departamento en Miraflores S/ 670,700",PEN,670700.0,340.0,Apartment,Venta de Departamento en Miraflores - Lima 2 Dormitorios y - 150925180 | Urbania Peru,"La oportunidad perfecta para vivir o invertir en una de las calles residenciales más tranquilas, seguras y estratégicamente conectadas de Miraflores. Ubic...",2.0,2.0,2.0,68.0,Miraflores,"Lima, Lima, Peru urbania, "
4644509,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-3-dormitorios-4644509,MIRAFLORES,"Venta Departamento en Miraflores S/ 2,578,000",PEN,2578000.0,,Apartment,Venta de Departamento en Miraflores - Lima 3 Dormitorios y - 4644509 | Urbania Peru,"(Cod. DS- JAPLV01) Entrega Inmediata Moderno Edificio ubicado en Las Viñas, Miraflores, diseñado por Malachowski Arquitectos, frente a Parque García Calde...",3.0,3.0,3.0,251.0,Miraflores,"Lima, Lima, Peru urbania, "
64385059,https://urbania.pe/inmueble/clasificado/vecltein-venta-de-terreno-en-moche-trujillo-64385059,MOCHE TRUJILLO,"Venta Terreno / Lote en Moche S/ 9,756,012",PEN,9756012.0,,,,,,,,,,
150951296,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santa-clara-ate-vitarte-3-dormitorios-150951296,SANTA CLARA,"Venta Departamento en Santa Clara S/ 205,000",PEN,205000.0,100.0,Apartment,Venta de Departamento en Ate Vitarte - Lima 3 Dormitorios y - 150951296 | Urbania Peru,DEPARTAMENTO EN VENTA EN SANTA CLARA - ATE - 62m² VENTA DE DEPARTAMENTO 62m² - CASA CLUB PASEO DEL SOL - SANTA CLARA ATE SE VENDE DEPARTAM...,3.0,3.0,2.0,61.0,Santa Clara,"Ate Vitarte, Lima, Lima, Peru urbania"
150905243,https://urbania.pe/inmueble/clasificado/vecltein-venta-de-terreno-en-el-agustino-lima-150905243,EL AGUSTINO,"Venta Terreno / Lote en El Agustino S/ 11,043,200",PEN,11043200.0,,,,,,,,,,
143032179,https://urbania.pe/inmueble/clasificado/vecltein-venta-de-terreno-en-callao-callao-143032179,CALLAO CALLAO,"Venta Terreno / Lote en Callao S/ 6,409,880",PEN,6409880.0,,,,,,,,,,
150124079,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-borja-lima-3-dormitorios-ascensor-150124079,SAN BORJA,"Venta Departamento en San Borja S/ 730,650",PEN,730650.0,,Apartment,Venta de Departamento en San Borja - Lima 3 Dormitorios y - 150124079 | Urbania Peru,"Imagina despertar cada mañana frente a un hermoso parque, abrir el balcón y ver a tus hijos jugar felices mientras los acompañas desde la tranquilidad de ...",3.0,3.0,2.0,93.0,San Borja,"Lima, Lima, Peru urbania, "
150913171,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-san-martin-de-porres-lima-150913171,SAN MARTÍN DE PORRES,"Venta Casa en San Martín de Porres S/ 567,800",PEN,567800.0,,House,Venta de Casa en San Martín de Porres - Lima 0 Dormitorio y - 150913171 | Urbania Peru,CASA DE 2 PISOS EN ESQUINA FRENTE A PARQUE – SAN MARTÍN DE PORRES * Área de terreno: 134.36 m² * Área construida: 270 m² aprox. * Med...,,,,270.0,San Martín de Porres,"Lima, Lima, Peru urbania, "
13183161,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chacarilla-del-estanque-santiago-de-surco-4-dormitorios-ascensor-13183161,CHACARILLA DEL ESTANQUE,"Venta Departamento en Chacarilla Del Estanque S/ 2,431,000",PEN,2431000.0,700.0,Apartment,Venta de Departamento en Santiago de Surco - Lima 4 Dormitorios y - 13183161 | Urbania Peru,"AMPLIO DEPARTAMENTO PENTHOUSE DE DOS PISOS, TODO EN PERFECTO ESTADO, 135M2 DE TERRAZAS PRIMER PISO: SALA, COMEDOR, BAÑO DE VISITA 1, BALCÓN, COCINA CON CO...",4.0,4.0,4.0,313.0,Chacarilla Del Estanque,"Santiago de Surco, Lima, Lima, Peru urbania"
150969578,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-150969578,SANTIAGO DE SURCO,"Venta Casa en Santiago de Surco S/ 2,436,000",PEN,2436000.0,,House,Venta de Casa en Santiago de Surco - Lima 4 Dormitorios y - 150969578 | Urbania Peru,VENTA DE CASA EN SURCO CERCA A PARQUE Área de terreno: 356 m² Medidas perimétricas: • Frente: 14.87 ml • Fondo: 10.00 ml,4.0,4.0,3.0,356.0,Santiago de Surco,"Lima, Lima, Peru urbania, "
150874483,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-pueblo-libre-lima-1-dormitorio-ascensor-150874483,PUEBLO LIBRE,"Venta Departamento en Pueblo Libre S/ 320,919",PEN,320919.0,,Apartment,Venta de Departamento en Pueblo Libre - Lima 1 Dormitorio y - 150874483 | Urbania Peru,"VENTA DE EXCLUSIVO DEPARTAMENTO EN PUEBLO LIBRE PISO 8 PRECIO DE VENTA 320,919 SOLES ANTIGUEDAD 3 AÑOS CARACT...",1.0,1.0,2.0,54.0,Pueblo Libre,"Lima, Lima, Peru urbania, "
148212349,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-los-girasoles-chaclacayo-5-a-mas-dormitorios-148212349,LOS GIRASOLES,"Venta Casa en Los Girasoles S/ 935,200",PEN,935200.0,50.0,House,Venta de Casa en Chaclacayo - Lima 5 Dormitorios y - 148212349 | Urbania Peru,"Venta de CASA con Jardín interior en club privado Los Girasoles con seguridad las 24 horas del día, piscinas para adultos y niños, local social, zona come...",5.0,5.0,2.0,200.0,Los Girasoles,"Chaclacayo, Lima, Lima, Peru urbania"
4500842,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-el-olivar-san-isidro-3-dormitorios-ascensor-4500842,EL OLIVAR,"Venta Departamento en El Olivar S/ 1,687,200",PEN,1687200.0,920.0,Apartment,Venta de Departamento en San Isidro - Lima 3 Dormitorios y - 4500842 | Urbania Peru,"(Cod. DS-SIVT0204) Ubicado en la cuadra 2 de la calle Carolina Vargas, frente al Olivar, zona exclusiva y segura de San Isidro. Cerca a avenidas principal...",3.0,3.0,2.0,211.0,El Olivar,"San Isidro, Lima, Lima, Peru urbania"
142082922,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chorrillos-lima-1-dormitorio-142082922,CHORRILLOS,"Venta Departamento en Chorrillos S/ 584,640",PEN,584640.0,300.0,Apartment,Venta de Departamento en Chorrillos - Lima 1 Dormitorio y - 142082922 | Urbania Peru,Hermoso y moderno edificio residencial ubicado en la primera fila del malecón del distrito de Chorrillos. Este impresionante proyecto se encuentra en una ...,1.0,1.0,1.0,49.0,Chorrillos,"Lima, Lima, Peru urbania, "
150584273,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-pando-etapa-iv-san-miguel-5-a-mas-dormitorios-150584273,PANDO ETAPA IV,"Venta Casa en Pando Etapa Iv S/ 1,074,150",PEN,1074150.0,,House,Venta de Casa en San Miguel - Lima 7 Dormitorios y - 150584273 | Urbania Peru,CASA EN VENTA EN SAN MIGUEL. BUENA UBICACIÓN. Precio Negociable. I.N.F.O.R.M.A.C.I.Ó.N..: L.U.P.E. G.A.R.C.Í.A. :. 9.3.7.4.4.6.4.8.5 Presentamos esta ampl...,7.0,7.0,6.0,160.0,Pando Etapa Iv,"San Miguel, Lima, Lima, Peru urbania"
150512088,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-miguel-san-miguel-2-dormitorios-ascensor-150512088,SAN MIGUEL,"Venta Departamento en San Miguel S/ 320,000",PEN,320000.0,,Apartment,Venta de Departamento en San Miguel - Lima 2 Dormitorios y - 150512088 | Urbania Peru,"Ubicado en el corazón de San Miguel, en Lima, cerca de colegios, comercios, áreas verdes y avenidas principales, este encantador departamento con vista a...",2.0,2.0,2.0,65.0,San Miguel,"San Miguel, Lima, Lima, Peru urbania"
62273697,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-la-jolla-asia-5-a-mas-dormitorios-62273697,LA JOLLA,"Venta Casa en La Jolla S/ 2,104,000",PEN,2104000.0,1100.0,House,Venta de Casa en Asia - Cañete 6 Dormitorios y - 62273697 | Urbania Peru,"Vive la experiencia cinco estrellas entre el mar y la mejor arquitectura con las más exquisitas amenidades, espacios para celebrar la vida. Hermosa casa ...",6.0,6.0,6.0,600.0,La Jolla,"Asia, Cañete, Lima, Peru urbania"
148672657,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-miguel-lima-3-dormitorios-ascensor-148672657,SAN MIGUEL,"Venta Departamento en San Miguel S/ 399,000",PEN,399000.0,250.0,Apartment,Venta de Departamento en San Miguel - Lima 3 Dormitorios y - 148672657 | Urbania Peru,"Departamento en Venta – Av. Los Patriotas 358, San Miguel ¡Vive en un departamento amplio, listo para mudarte! Ubicado en Av. Los Patriotas 358, San Mig...",3.0,3.0,2.0,84.0,San Miguel,"Lima, Lima, Peru urbania, "
142822976,https://urbania.pe/inmueble/clasificado/vecltein-venta-de-terreno-en-higuereta-santiago-de-surco-142822976,HIGUERETA SANTIAGO DE SURCO,"Venta Terreno / Lote en Higuereta S/ 539,200",PEN,539200.0,,,,,,,,,,
150910280,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-lince-lima-1-dormitorio-150910280,LINCE,"Venta Departamento en Lince S/ 310,275",PEN,310275.0,,Apartment,Venta de Departamento en Lince - Lima 1 Dormitorio y - 150910280 | Urbania Peru,"Departamento de 40.01 m², con 1 dormitorio y 1 baño, en Lince. Con entrega programada para junio de 2028 y unidades aún disponibles para separar. El edifi...",1.0,1.0,1.0,40.0,Lince,"Lima, Lima, Peru urbania, "
150543105,https://urbania.pe/inmueble/clasificado/vecllcin-venta-de-local-comercial-en-cusco-cusco-150543105,CUSCO CUSCO,"Venta Local comercial en Cusco S/ 270,400",PEN,270400.0,,,,,,,,,,
13357865,https://urbania.pe/inmueble/clasificado/veclocin-venta-de-oficina-en-san-isidro-lima-ascensor-13357865,SAN ISIDRO,"Venta Oficina en San Isidro S/ 2,303,125",PEN,2303125.0,,,,,,,,,,
150952788,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-las-lagunas-de-la-molina-la-molina-5-a-mas-dormitorios-150952788,LAS LAGUNAS DE LA MOLINA,"Venta Casa en Las Lagunas De La Molina S/ 2,712,000",PEN,2712000.0,,House,Venta de Casa en La Molina - Lima 11 Dormitorios y - 150952788 | Urbania Peru,"Se vende una impresionante y amplia casa de 552.76 m² de terreno, ubicada en la exclusiva Urbanización Las Lagunas de La Molina. Esta propiedad, idea...",11.0,11.0,9.0,552.0,Las Lagunas De La Molina,"La Molina, Lima, Lima, Peru urbania"
150911905,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-club-golf-los-incas-santiago-de-surco-5-a-mas-dormitorios-150911905,CLUB GOLF LOS INCAS,"Venta Casa en Club Golf Los Incas S/ 6,192,750",PEN,6192750.0,,House,Venta de Casa en Santiago de Surco - Lima 5 Dormitorios y - 150911905 | Urbania Peru,Exclusiva casa con gran potencial en urbanización Club Golf Los Incas – Surco Ubicada en una de las zonas más privilegiadas y residenciales de ...,5.0,5.0,4.0,1207.0,Club Golf Los Incas,"Santiago de Surco, Lima, Lima, Peru urbania"
144959466,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-isidro-lima-2-dormitorios-ascensor-144959466,SAN ISIDRO,"Venta Departamento en San Isidro S/ 999,000",PEN,999000.0,,Apartment,Venta de Departamento en San Isidro - Lima 2 Dormitorios y - 144959466 | Urbania Peru,"(Cod. DS-LRVT7703) Ubicado en Av. Javier Prado Oeste, San Isidro, cerca a avenidas principales, colegios, parques, supermercados y más. Departamento en e...",2.0,2.0,2.0,97.0,San Isidro,"Lima, Lima, Peru urbania, "
148391573,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-el-cuadro-chaclacayo-4-dormitorios-148391573,EL CUADRO,"Venta Casa en El Cuadro S/ 567,800",PEN,567800.0,100.0,House,Venta de Casa en Chaclacayo - Lima 4 Dormitorios y - 148391573 | Urbania Peru,"Venta de Casa en la Urb. El Cuadro en Chaclacayo, donde se respira paz, tranquilidad y El condominio cuenta con áreas comunes, capilla, seguridad las 24 h...",4.0,4.0,3.0,237.0,El Cuadro,"Chaclacayo, Lima, Lima, Peru urbania"
150921449,https://urbania.pe/inmueble/clasificado/vecltein-venta-de-terreno-en-villacuri-ica-150921449,VILLACURI ICA,"Venta Terreno / Lote en Villacuri S/ 99,900",PEN,99900.0,,,,,,,,,,
150921191,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-chacarilla-del-estanque-san-borja-150921191,CHACARILLA DEL ESTANQUE,"Venta Casa en Chacarilla Del Estanque S/ 4,590,000",PEN,4590000.0,,House,Venta de Casa en San Borja - Lima 0 Dormitorio y - 150921191 | Urbania Peru,"Casa en Venta en Exclusiva Zona de Chacarilla San Borja a pasos de parque. Ideal para proyecto , casa de reposo ( 22 dormitorios), o vivienda ...",,,8.0,803.0,Chacarilla Del Estanque,"San Borja, Lima, Lima, Peru urbania"
58110962,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-piura-piura-58110962,PIURA,"Venta Casa en Piura S/ 2,993,268",PEN,2993268.0,,House,Venta de Casa en Piura - Piura 0 Dormitorio y - 58110962 | Urbania Peru,"VENTA DE INMUEBLE RESIDENCIAL - PIURA A.T. : 1,805 m2 (frente : 27ml) A.C. : 596 m2 (02 Pisos) Ubicación : Av. Chirichigno N° 384 y N°38 de la Urbanizaci...",,,2.0,1805.0,Piura,"Piura, Piura, Peru urbania, "
150912088,https://urbania.pe/inmueble/clasificado/vecltein-venta-de-terreno-en-chaclacayo-lima-150912088,CHACLACAYO,"Venta Terreno / Lote en Chaclacayo S/ 1,702,957",PEN,1702957.0,,,,,,,,,,
150913412,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-borja-lima-3-dormitorios-ascensor-150913412,SAN BORJA,"Venta Departamento en San Borja S/ 1,688,000",PEN,1688000.0,,Apartment,Venta de Departamento en San Borja - Lima 3 Dormitorios y - 150913412 | Urbania Peru,**DISTRIBUCIÓN Y ESPACIOS*** Tres habitaciones amplias que garantizan privacidad y confort. * Cuatro baños que ofrecen funcionalidad y comodidad para...,3.0,3.0,3.0,296.0,San Borja,"Lima, Lima, Peru urbania, "
150398020,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-barranco-lima-1-dormitorio-150398020,BARRANCO,"Venta Departamento en Barranco S/ 430,999",PEN,430999.0,,Apartment,Venta de Departamento en Barranco - Lima 1 Dormitorio y - 150398020 | Urbania Peru,"Departamento en venta en Barranco, con 40 m² de superficie construida que optimizan cada espacio. El inmueble cuenta con 1 dormitorio con closet, 1 baño c...",1.0,1.0,1.0,40.0,Barranco,"Lima, Lima, Peru urbania, "
4647749,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-barranco-lima-3-dormitorios-ascensor-4647749,BARRANCO,"Venta Departamento en Barranco S/ 690,000",PEN,690000.0,,Apartment,Venta de Departamento en Barranco - Lima 3 Dormitorios y - 4647749 | Urbania Peru,"(Cod. BCVP001) LISTO PARA ENTREGA El edificio se ubica en la Av. Catalino Miranda, Barranco, a una cuadra de la Av. El Sol, cerca a parque Cuenta con 4 as...",3.0,3.0,3.0,137.0,Barranco,"Lima, Lima, Peru urbania, "
148321191,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-ate-vitarte-lima-3-dormitorios-148321191,ATE VITARTE,"Venta Casa en Ate Vitarte S/ 324,000",PEN,324000.0,420.0,House,Venta de Casa en Ate Vitarte - Lima 3 Dormitorios y - 148321191 | Urbania Peru,"Se vende casa en Club Villa Tusán del Centro Cultural Peruano Chino, Km. 17.5 de la Carretera Central, Ate.. Ubicada en el sector Chongqing, zona cuarta y...",3.0,3.0,3.0,80.0,Ate Vitarte,"Lima, Lima, Peru urbania, "
4640605,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-2-dormitorios-ascensor-4640605,MIRAFLORES,"Venta Departamento en Miraflores S/ 1,020,200",PEN,1020200.0,,Apartment,Venta de Departamento en Miraflores - Lima 2 Dormitorios y - 4640605 | Urbania Peru,"(Cod. DS- MIVP055) Edificio ubicado en la cuadra 7 de Prolongación Arenales, Está ubicado en una excelente zona de Miraflores, límite con San Isidro a poc...",2.0,2.0,2.0,120.0,Miraflores,"Lima, Lima, Peru urbania, "
150911116,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-barranco-lima-1-dormitorio-150911116,BARRANCO,"Venta Departamento en Barranco S/ 553,000",PEN,553000.0,400.0,Apartment,Venta de Departamento en Barranco - Lima 1 Dormitorio y - 150911116 | Urbania Peru,"Ubicado en la calle Juan Fanning 108, este departamento en el piso 5 combina la esencia bohemia del distrito con la comodidad de un espacio moderno y muy ...",1.0,1.0,1.0,74.0,Barranco,"Lima, Lima, Peru urbania, "
150959345,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-santa-teresa-santiago-de-surco-3-dormitorios-150959345,SANTA TERESA,"Venta Departamento en Santa Teresa S/ 1,010,000",PEN,1010000.0,1.0,Apartment,Venta de Departamento en Santiago de Surco - Lima 3 Dormitorios y - 150959345 | Urbania Peru,"FLAT DE ESTRENO DE 3 DORMITORIOS, SALA DE ESTAR Y VISTA EXTERNA EN SURCO Departamento Flat 201 – Vista Externa | Santiago de Surco ¡Vive en Surco con am...",3.0,3.0,2.0,134.0,Santa Teresa,"Santiago de Surco, Lima, Lima, Peru urbania"
145417594,https://urbania.pe/inmueble/clasificado/vecltein-venta-de-terreno-en-chilca-canete-145417594,CHILCA CANETE,"Venta Terreno / Lote en Chilca S/ 2,305,800",PEN,2305800.0,,,,,,,,,,
149380976,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-sarapampa-asia-5-a-mas-dormitorios-149380976,SARAPAMPA,"Venta Casa en Sarapampa S/ 796,650",PEN,796650.0,750.0,House,Venta de Casa en Asia - Cañete 6 Dormitorios y - 149380976 | Urbania Peru,"Casa de playa en venta ubicada en Sarapampa, Asia, ideal para disfrutar del sol y la tranquilidad. Cuenta con 6 dormitorios, perfecta para familias grande...",6.0,6.0,5.0,200.0,Sarapampa,"Asia, Cañete, Lima, Peru urbania"
150514871,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-3-dormitorios-ascensor-150514871,MIRAFLORES,"Venta Departamento en Miraflores S/ 1,574,000",PEN,1574000.0,1000.0,Apartment,Venta de Departamento en Miraflores - Lima 3 Dormitorios y - 150514871 | Urbania Peru,"Departamento totalmente remodelado en zona de parques. Vive en un departamento de 198 m², completamente remodelado con acabados premium y un diseño conte...",3.0,3.0,4.0,198.0,Miraflores,"Lima, Lima, Peru urbania, "
145848345,https://urbania.pe/inmueble/clasificado/veclocin-venta-de-oficina-en-santiago-de-surco-lima-ascensor-145848345,SANTIAGO DE SURCO,"Venta Oficina en Santiago de Surco S/ 897,000",PEN,897000.0,1000.0,,,,,,,,,
150906669,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-san-borja-lima-3-dormitorios-ascensor-150906669,SAN BORJA,"Venta Departamento en San Borja S/ 1,088,000",PEN,1088000.0,,Apartment,Venta de Departamento en San Borja - Lima 3 Dormitorios y - 150906669 | Urbania Peru,"DEPARTAMENTO en VENTA en SAN BORJA Av SAN BORJA NORTE N° 13XX, dpto. 7XX Referencia: Frente a Durero y cerca del Boulevard Surco Venta: $320,000 A.O.: 135...",3.0,3.0,2.0,135.0,San Borja,"Lima, Lima, Peru urbania, "
144656011,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-portada-de-la-planicie-la-molina-5-a-mas-dormitorios-144656011,PORTADA DE LA PLANICIE,"Venta Casa en Portada De La Planicie S/ 3,170,000",PEN,3170000.0,,House,Venta de Casa en La Molina - Lima 6 Dormitorios y - 144656011 | Urbania Peru,"De estilo moderno y con abundante luz natural en todos sus ambientes. Goza de una vista panorámica espectacular desde la sala comedor, terraza, jardín, p...",6.0,6.0,5.0,505.0,Portada De La Planicie,"La Molina, Lima, Lima, Peru urbania"
150912015,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-chorrillos-lima-3-dormitorios-150912015,CHORRILLOS,"Venta Casa en Chorrillos S/ 752,400",PEN,752400.0,,House,Venta de Casa en Chorrillos - Lima 3 Dormitorios y - 150912015 | Urbania Peru,¡Oportunidad Única! Casa + Departamento Independiente en Zona Comercial ¿Buscas vivir cómodamente y a la vez generar ingresos? ¡Esta prop...,3.0,3.0,2.0,200.0,Chorrillos,"Lima, Lima, Peru urbania, "
149595001,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-3-dormitorios-149595001,MIRAFLORES,"Venta Departamento en Miraflores S/ 1,203,000",PEN,1203000.0,600.0,Apartment,Venta de Departamento en Miraflores - Lima 3 Dormitorios y - 149595001 | Urbania Peru,"Se vende moderno departamento ubicado en el piso 13 y 14, con excelente distribución, amplios ambientes y muy buena iluminación natural. Ideal para famili...",3.0,3.0,3.0,160.0,Miraflores,"Lima, Lima, Peru urbania, "
150911225,https://urbania.pe/inmueble/clasificado/veclcain-venta-de-casa-en-asia-canete-4-dormitorios-150911225,ASIA,"Venta Casa en Asia S/ 1,415,000",PEN,1415000.0,250.0,House,Venta de Casa en Asia - Cañete 4 Dormitorios y - 150911225 | Urbania Peru,"¡Tu casa de playa para disfrutar, descansar y crear momentos inolvidables!Imagina despertar rodeado de tranquilidad, con el campo como vecino, disfru...",4.0,4.0,3.0,212.0,Asia,"Cañete, Lima, Peru urbania, "
150950400,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-miraflores-lima-3-dormitorios-ascensor-150950400,MIRAFLORES,"Venta Departamento en Miraflores S/ 1,173,000",PEN,1173000.0,1100.0,Apartment,Venta de Departamento en Miraflores - Lima 3 Dormitorios y - 150950400 | Urbania Peru,Más detalles: Edificio bien mantenido cerca a todo en Miraflores. A media cuadra de Comandante Espinar Primer piso: Sala - Comedor Baño de visita Balcon 3...,3.0,3.0,3.0,192.0,Miraflores,"Lima, Lima, Peru urbania, "
150929359,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-lince-lima-2-dormitorios-150929359,LINCE,"Venta Departamento en Lince S/ 432,000",PEN,432000.0,,Apartment,Venta de Departamento en Lince - Lima 2 Dormitorios y - 150929359 | Urbania Peru,"Departamento de 55.17 m², con 2 dormitorios y 2 baños, en Lince. Una opción concreta para quienes dan el paso hacia su primera vivienda, próximo al Centro...",2.0,2.0,2.0,55.0,Lince,"Lima, Lima, Peru urbania, "
147192147,https://urbania.pe/inmueble/clasificado/veclniin-venta-de-local-industrial-en-callao-callao-ascensor-147192147,CALLAO CALLAO ASCENSOR,"Venta Local industrial en Callao S/ 17,775,000",PEN,17775000.0,,,,,,,,,,
143394248,https://urbania.pe/inmueble/clasificado/vecltein-venta-de-terreno-en-nuevo-chimbote-santa-143394248,NUEVO CHIMBOTE SANTA,"Venta Terreno / Lote en Nuevo Chimbote S/ 31,450,000",PEN,31450000.0,,,,,,,,,,
150912823,https://urbania.pe/inmueble/clasificado/vecllcin-venta-de-local-comercial-en-san-isidro-lima-ascensor-150912823,SAN ISIDRO,"Venta Local comercial en San Isidro S/ 25,949,000",PEN,25949000.0,,,,,,,,,,
150912019,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-lima-lima-3-dormitorios-150912019,LIMA,"Venta Departamento en Lima S/ 485,750",PEN,485750.0,250.0,Apartment,Venta de Departamento en - Lima 3 Dormitorios y - 150912019 | Urbania Peru,"Departamento en venta en Magdalena Consta de: Sala comedor, balcón, vista externa, a la Av. El Ejército, piso 13 &lt;...",3.0,3.0,2.0,80.0,Lima,"Lima, Peru urbania, "
150921611,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-magdalena-lima-2-dormitorios-ascensor-150921611,MAGDALENA,"Venta Departamento en Magdalena S/ 595,000",PEN,595000.0,350.0,Apartment,Venta de Departamento en Magdalena - Lima 2 Dormitorios y - 150921611 | Urbania Peru,"HERMOSO DEPARTAMENTO EN VENTA – MAGDALENA DEL MAR US$ 175,000 – Precio negociable Hermoso departamento de 79 m², ubicado en un noveno piso, frente a parqu...",2.0,2.0,2.0,79.0,Magdalena,"Lima, Lima, Peru urbania, "
147500775,https://urbania.pe/inmueble/clasificado/vecllcin-venta-de-local-comercial-en-ate-vitarte-lima-5-a-mas-dormitorios-147500775,ATE VITARTE,"Venta Local comercial en Ate Vitarte S/ 4,400,000",PEN,4400000.0,,,,,,,,,,
150194257,https://urbania.pe/inmueble/clasificado/vecltein-venta-de-terreno-en-la-perla-callao-150194257,LA PERLA CALLAO,"Venta Terreno / Lote en La Perla S/ 2,680,000",PEN,2680000.0,,,,,,,,,,
143157601,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-chorrillos-lima-1-dormitorio-ascensor-143157601,CHORRILLOS,"Venta Departamento en Chorrillos S/ 246,000",PEN,246000.0,,Apartment,Venta de Departamento en Chorrillos - Lima 1 Dormitorio y - 143157601 | Urbania Peru,"(Cod.LRPY0040) Fecha de Entrega: 25 de Octubre 2027 Atractivo edificio que estará ubicado en la Av. Los Faisanes, a media cuadra del cruce con la Avenida ...",1.0,1.0,1.0,39.0,Chorrillos,"Lima, Lima, Peru urbania, "
150908828,https://urbania.pe/inmueble/clasificado/veclapin-venta-de-departamento-en-golf-san-isidro-3-dormitorios-ascensor-150908828,GOLF,"Venta Departamento en Golf S/ 1,530,000",PEN,1530000.0,800.0,Apartment,Venta de Departamento en San Isidro - Lima 3 Dormitorios y - 150908828 | Urbania Peru,"DEPARTAMENTO EN VENTA CON VISTA PANORÁMICA AL GOLF DE SAN ISIDRO Vivir frente al Golf de San Isidro es disfrutar de una ubicación privilegiada,...",3.0,3.0,2.0,195.0,Golf,"San Isidro, Lima, Lima, Peru urbania"
